시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,축산업무구분명,축산고유번호,권리주체일련번호
수원시,자연앤동물병원,20130726,,0000,정상,,031-215-7582,34.2,16509,"경기도 수원시 영통구 에듀타운로 17, 국제프라자 108호 (이의동)",경기도 수원시 영통구 이의동 1369-2 국제프라자 108호,16509,37.2845311786,127.0523200266,,204571.544210978    ,420288.97336096     ,동물병원,,000
수원시,WE 동물병원,20130709,,0000,정상,,031-269-9975,85.79,,경기도 수원시 장안구 파장로 109 (정자동),경기도 수원시 장안구 정자동 541-21 ,16337,37.3082096257,126.9896969444,,199014.652097866    ,422912.558743648    ,동물병원,,000
수원시,이지훈동물병원,19990514,,0000,정상,,031-295-5975,67.25,16410,경기도 수원시 권선구 금호로 261 (구운동),경기도 수원시 권선구 구운동 507-5 ,16410,37.2761799917,126.9785996164,,198029.464563763    ,419360.223589443    ,동물병원,,000
수원시,청려원동물병원,20150817,,0000,정상,,031-242-2078,0,16263,"경기도 수원시 팔달구 정조로 751-7, 2층 (중동)",경기도 수원시 팔달구 중동 2-2 2층 ,16263,37.2751220691,127.0160327278,,201349.650718484    ,419240.164952753    ,동물병원,,000
수원시,24시 숨 동물병원,20170718,,0000,정상,,031-548-2475,640,16571,"경기도 수원시 권선구 권선로 715, 1층 (권선동)",경기도 수원시 권선구 권선동 1022-7 ,16571,37.2587264608,127.0296364511,,202556.937357192    ,417421.935882249    ,동물병원,0,000
수원시,닥터에이스 동물병원,20140410,,0000,정상,,031-203-7501,63.3,16691,"경기도 수원시 영통구 영통로154번길 60, 101호 (망포동)",경기도 수원시 영통구 망포동 417-2 101호,16691,37.2412803817,127.0590363133,,205172.333820976    ,415482.844399893    ,동물병원,0,000
수원시,온유동물병원,20161124,,0000,정상,,031-211-1313,27.8,16508,"경기도 수원시 영통구 센트럴타운로 15, 142호 (이의동, 아이플렉스)",경기도 수원시 영통구 이의동 1335 ,16508,37.2882098406,127.0573749572,,205021.861974461    ,420685.357031087    ,동물병원,,000
수원시,위즈펫동물병원,20080901,,0000,정상,,031-223-7589,300.82,16490,"경기도 수원시 팔달구 효원로 257, 홈플러스동수원점 4층 (인계동)",경기도 수원시 팔달구 인계동 1045 홈플러스동수원점 ,16490,37.2627666707,127.0301301050,,202602.630324424    ,417869.72413937     ,동물병원,,000
수원시,남문동물병원,20020422,,0000,정상,,031-248-0075,56.3,16263,"경기도 수원시 팔달구 정조로 727, 1층 (중동)",경기도 수원시 팔달구 중동 111-1 ,16263,37.2730766070,127.0162037324,,201369.877143003    ,419011.179552402    ,동물병원,,000
수원시,라온동물병원,20180531,,0000,정상,,031-215-8588,129.5,16528,경기도 수원시 영통구 동탄원천로1109번길 100 (매탄동),경기도 수원시 영통구 매탄동 1203-6 ,16528,37.2708614807,127.0534950406,,204672.819932946    ,418768.786859075    ,동물병원,,000
수원시,레이동물병원,20210430,,0000,정상,,031-245-7707,0,16312,"경기도 수원시 장안구 송정로 20, 1,2층 (정자동)",경기도 수원시 장안구 정자동 25-5 ,16312,37.2965233954,126.9992534731,,199862.887018553    ,421616.016361619    ,동물병원,0,000
수원시,수원 스카이 동물메디컬센터,20190214,,0000,정상,,031-895-5775,790,16487,"경기도 수원시 팔달구 인계로 91, 2,3층 (인계동)",경기도 수원시 팔달구 인계동 951-10 ,16487,37.2686073308,127.0277704079,,202393.1675975      ,418513.705478447    ,동물병원,0,000
수원시,sun동물병원,20200103,,0000,정상,,031-234-5550,0,16670,경기도 수원시 권선구 곡선로 37 (곡반정동),경기도 수원시 권선구 곡반정동 558-2 ,16670,37.2393793777,127.0288547509,,202489.223716305    ,415275.875508133    ,동물병원,,000
수원시,라이언펫 수원광교동물병원,20220203,,0000,정상,,0312117589,,16506,"경기도 수원시 영통구 센트럴파크로127번길 154, 1층 (이의동)",경기도 수원시 영통구 이의동 1319-10 ,16506,37.2940181930,127.0558742067,,204885.145352705    ,421342.694302602    ,동물병원,0,000
수원시,눈이튼튼 동물병원,20220414,,0000,정상,,031-526-7333,,16488,"경기도 수원시 팔달구 권광로 208, 인송빌딩 2층 205호 (인계동)",경기도 수원시 팔달구 인계동 1114-10 인송빌딩 ,16488,37.2658825041,127.0339340792,,202938.71678925     ,418217.110663808    ,동물병원,0,000
수원시,채움동물병원,20201030,,0000,정상,,031-548-2582,81.6,16685,"경기도 수원시 영통구 동탄지성로 550-24, 영통 플래티넘베이스 비 204호 (망포동)",경기도 수원시 영통구 망포동 47-12 영통 플래티넘베이스 비 204호,16685,37.2409102834,127.0493198028,,204326.436408098    ,415444.858596821    ,동물병원,,000
수원시,화서동물병원,20220222,,0000,정상,,031-271-5975,,16318,"경기도 수원시 장안구 대평로 27, 201동 205호 (정자동, 화서역 파크푸르지오)",경기도 수원시 장안구 정자동 950 화서역 파크푸르지오 201동 205호,16318,37.2886573345,126.9957293229,,,,동물병원,0,000
수원시,두리동물병원,20020516,,0000,정상,,031-225-7533,105.3,,경기도 수원시 권선구 정조로 596 (세류동),경기도 수원시 권선구 세류동 150-8 ,16577,37.2619541265,127.0141772387,,201187.019016165    ,417777.448960902    ,동물병원,,000
수원시,카페거리 동물병원 동행,20151204,,0000,정상,,031-211-7550,127.88,16506,"경기도 수원시 영통구 센트럴파크로127번길 32, 지하,1층 (이의동)",경기도 수원시 영통구 이의동 1306-15 ,16506,37.2949957691,127.0545596753,,204767.351844743    ,421448.140577151    ,동물병원,,000
수원시,현대동물병원,20060412,,0000,정상,,031-293-0285,72.9,,경기도 수원시 권선구 매송고색로 661-1 (고색동),경기도 수원시 권선구 고색동 408-16 ,16625,37.2499691932,126.9769423143,,197880.592127065    ,416448.82215557     ,동물병원,,000
수원시,퀸즈동물병원,20141028,,0000,정상,,031-292-1682,103,16388,"경기도 수원시 권선구 금곡로118번길 50, 1층 (금곡동)",경기도 수원시 권선구 금곡동 1091-5 ,16388,37.2719888810,126.9430540950,,194878.795988118    ,418895.110060759    ,동물병원,,000
수원시,동수원동물종합병원(권선점),20011214,,0000,정상,,031-237-1212,85,16553,"경기도 수원시 권선구 동수원로242번길 6, 114호,206호 (권선동)",경기도 수원시 권선구 권선동 1296-2 114호,16553,37.2509324825,127.0349846442,,203024.133026325    ,416561.315630006    ,동물병원,,000
수원시,율전동물병원,20150910,,0000,정상,,031-291-2830,41.8,16362,"경기도 수원시 장안구 율전로 98, 1층 (율전동)",경기도 수원시 장안구 율전동 399-10 1층 ,16362,37.2980768916,126.9689481809,,197175.074385752    ,421787.532156543    ,동물병원,,000
수원시,가야동물병원,20030802,,0000,정상,,031-234-8318,0,16458,경기도 수원시 팔달구 효원로 49 (매산로3가),경기도 수원시 팔달구 매산로3가 63-3 ,16458,37.2692084596,127.0093484416,,200760.479846935    ,418584.351826624    ,동물병원,,000
수원시,귀족동물병원,20020412,,0000,정상,,031-254-7518,49,16271,경기도 수원시 장안구 수성로350번길 4 (영화동),경기도 수원시 장안구 영화동 448-1 ,16271,37.2928105001,127.0102218898,,200838.194136509    ,421199.964594675    ,동물병원,,000
수원시,중앙동물병원,19990326,,0000,정상,,031-255-3735,24,16439,경기도 수원시 팔달구 팔달로 163-1 (화서동),경기도 수원시 팔달구 화서동 68-16 ,16439,37.2829053616,127.0061573155,,200473.540443143    ,420103.823766061    ,동물병원,,000
수원시,북문다솜동물병원,20001011,,0000,정상,,031-251-0082,30.2,16270,경기도 수원시 장안구 정조로921번길 3 (영화동),경기도 수원시 장안구 영화동 326-1 ,16270,37.2898210070,127.0131632631,,201096.529563242    ,420872.244319824    ,동물병원,,000
수원시,맘동물병원,20150401,,0000,정상,,031-548-1175,60.8,16507,"경기도 수원시 영통구 센트럴타운로 85, cb12호 (이의동, Summit place 광교)",경기도 수원시 영통구 이의동 1332 Summit place 광교 cb12호,16507,37.2908944608,127.0498002839,,204409.226039895    ,420967.617826342    ,동물병원,,000
수원시,한마음 동물의료센터,20170417,,0000,정상,,031-244-0117,82.7,16273,"경기도 수원시 장안구 수성로 300, 1층 (영화동, 동광빌딩)",경기도 수원시 장안구 영화동 390-19 ,16273,37.2910494658,127.0050887078,,200382.968229421    ,421006.564908405    ,동물병원,0,000
수원시,소담동물병원,20070202,,0000,정상,,031-269-1121,39.7,16322,경기도 수원시 장안구 하률로 9 (천천동),경기도 수원시 장안구 천천동 548-7 ,16322,37.3031576925,126.9743286821,,197651.775          ,422354.215          ,동물병원,,000
수원시,동물사랑동물병원,20031231,,0000,정상,,031-298-7502,0,,경기도 수원시 팔달구 일월로22번길 15 (화서동),경기도 수원시 팔달구 화서동 724-4 ,16422,37.2858606903,126.9805972945,,198208.255          ,420434.24           ,동물병원,,000
수원시,스타동물병원,20130514,,0000,정상,,031-294-0082,0,16385,경기도 수원시 권선구 금곡로102번길 30(금곡동),경기도 수원시 권선구 금곡동 1083 ,16385,37.2728632294,126.9411414580,,194708.627177878    ,418983.702877258    ,동물병원,0,000
수원시,신영통동물병원,20030801,,0000,정상,,031-204-9006,1695,16687,경기도 수원시 영통구 영통로 103 (망포동),경기도 수원시 영통구 망포동 570-5 ,16687,37.2373836064,127.0583036527,,205097.030932658    ,415047.898159533    ,동물병원,,000
수원시,베스트동물병원,20110825,,0000,정상,,031-268-7582,64,16329,"경기도 수원시 장안구 덕영대로535번길 38, 로얄프라자 101호 (천천동)",경기도 수원시 장안구 천천동 524-3 로얄프라자 101호,16329,37.2971810802,126.9824149950,,198369.132669156    ,421688.986769799    ,동물병원,,000
수원시,쿨펫동물병원,20090527,,0000,정상,,031-213-5075,37.6,16513,경기도 수원시 영통구 중부대로 437 (원천동),경기도 수원시 영통구 원천동 177-1 홈플러스1층 ,16513,37.2700608855,127.0636056648,,205572.586871555    ,418683.704929064    ,동물병원,,000
수원시,노아동물병원,19960531,,0000,정상,,031-246-1254,33.6,16274,경기도 수원시 장안구 장안로 67 (영화동),경기도 수원시 장안구 영화동 394-4 ,16274,37.2904016514,127.0032201533,,200215.202083883    ,420935.798047591    ,동물병원,,000
수원시,수원펫 동물병원,20080821,,0000,정상,,031-234-8275,0,16581,경기도 수원시 권선구 세권로166번길 26 (권선동),경기도 수원시 권선구 권선동 1058-4 ,16581,37.2549900151,127.0217209274,,201855.967364758    ,417006.138555843    ,동물병원,,000
수원시,애니존동물병원,20080408,,0000,정상,,031-267-0975,52.2,16489,경기도 수원시 팔달구 인계로108번길 4 (인계동),경기도 수원시 팔달구 인계동 1019-5 ,16489,37.2676665955,127.0292086563,,202517.572142268    ,418412.219050629    ,동물병원,,000
수원시,매탄동물병원,20130529,,0000,정상,,031-211-0075,45.5,16546,"경기도 수원시 영통구 효원로 374, 주공플라자 101호102호 (매탄동)",경기도 수원시 영통구 매탄동 1270-1 주공플라자 101호102호 ,16546,37.2588123234,127.0423453390,,203681.839509241    ,417432.568834837    ,동물병원,,000
수원시,광교산동물병원,20060706,,0000,정상,,031-241-2668,74.1,16268,경기도 수원시 장안구 팔달로 298 (영화동),경기도 수원시 장안구 영화동 127-39 ,16268,37.2907647608,127.0169027975,,201429.623555664    ,420974.345069753    ,동물병원,,000
수원시,24시 당신의 동물의료센터,20201015,,0000,정상,,031-268-6575,0,16326,"경기도 수원시 장안구 천천로 100, 시네마타워 104호, 202호 (천천동)","경기도 수원시 장안구 천천동 516 시네마타워 104호, 202호 ",16326,37.3006133449,126.9840162891,,198519.332032021    ,422074.726377762    ,동물병원,0,000
수원시,순풍동물병원,20001011,,0000,정상,,031-239-3303,42.6,16588,"경기도 수원시 권선구 정조로514번길 1, 1층 (세류동)",경기도 수원시 권선구 세류동 537-19 ,16588,37.2552548187,127.0115138610,,200950.797532613    ,417035.419099515    ,동물병원,,000
수원시,도그스타 동물병원,20210126,,0000,정상,,031-291-8896,0,16402,"경기도 수원시 권선구 호매실로218번길 124, 202호 (호매실동)",경기도 수원시 권선구 호매실동 1375-1 202호,16402,37.2661239298,126.9612553010,,196493.936553333    ,418242.406823339    ,동물병원,0,000
수원시,일리동물의료센터,20210128,,0000,정상,,031-213-1275,0,16514,"경기도 수원시 영통구 법조로 25, 광교 SK VIEW Lake 근린생활비 112~114호 (하동)",경기도 수원시 영통구 하동 1016-1 광교 SK VIEW Lake 근린생활비 112~114호 ,16514,37.2874813120,127.0602221632,,205273.931816708    ,420610.782510294    ,동물병원,0,000
수원시,에덴동물병원,20020911,,0000,정상,,031-224-2470,26.3,16467,경기도 수원시 팔달구 정조로 685 (매교동),경기도 수원시 팔달구 매교동 141-5 ,16467,37.2696016948,127.0172974542,,201461.883802443    ,418629.557979037    ,동물병원,,000
수원시,그린동물병원,20210525,,0000,정상,,031-241-7533,108.63,16340,"경기도 수원시 장안구 파장로 59, 그린동물병원 (정자동)",경기도 수원시 장안구 정자동 429-1 그린동물병원 ,16340,37.3055959197,126.9939687428,,199389.798783453    ,422621.319486509    ,동물병원,0,000
수원시,한성동물병원,20011107,,0000,정상,,031-232-5831,33.88,16245,"경기도 수원시 팔달구 세지로 279-1, 101호 (지동, 포레스트)",경기도 수원시 팔달구 지동 365-20 포레스트 101호,16245,37.2759628212,127.0233027947,,201851.345087172    ,419231.630218954    ,동물병원,,000
수원시,공감＋동물의료센터,20180712,,0000,정상,,031-214-0025,182.4,16503,"경기도 수원시 영통구 중부대로 293-3, 2층 (원천동)",경기도 수원시 영통구 원천동 78-3 ,16503,37.2740210625,127.0476110460,,204157.548117495    ,419121.556545548    ,동물병원,,000
수원시,유동물병원,20200507,,0000,정상,,070-4647-2999,34.37,16274,"경기도 수원시 장안구 장안로 29, 103호 (영화동)",경기도 수원시 장안구 영화동 422-43 ,16274,37.2876166320,127.0054383556,,200411.716461184    ,420627.488110328    ,동물병원,,000
수원시,쿨펫 동물병원,20200716,,0000,정상,,031-206-7503,,16692,"경기도 수원시 영통구 영통로 120, 효성빌딩 1층 (망포동)",경기도 수원시 영통구 망포동 557-1 효성빌딩 ,16692,37.2386493715,127.0569095381,,204976.55192454     ,415193.704351169    ,동물병원,,000
